u,v,adamic_adar,jaccard,preferential_attachment,resource_allocation,common_neighbors,shortest_path,deg_u,deg_v,wdeg_u,wdeg_v,clustering_u,clustering_v,label
kaymann,christianyoder,0.3898712452512801,0.08333333333333333,45,0.07692307692307693,1,2,9,5,127,34,0.09523809523809523,0.1,1
kaymann,debraperlingiere,1.2352458628142324,0.2,36,0.39285714285714285,2,2,9,4,127,38,0.09523809523809523,0.0,1
lindydonoho,stevenharris,3.191839246072947,0.5,35,1.0357142857142856,4,2,5,7,7,29,0.4,0.23809523809523808,1
pattisullivan,mikegrigsby,0.5138983423697507,0.125,14,0.14285714285714285,1,2,2,7,5,59,0.0,0.14285714285714285,1
brianredmond,jimschwieger,0.4170323914242463,0.16666666666666666,12,0.09090909090909091,1,2,4,3,42,9,0.3333333333333333,0.0,1
brianredmond,geraldnemec,0.0,0.0,20,0.0,0,3,4,5,42,88,0.3333333333333333,0.1,1
mikegrigsby,keithholst,0.9947966893327386,0.2857142857142857,14,0.26785714285714285,2,2,7,2,59,16,0.14285714285714285,1.0,1
mikegrigsby,pattisullivan,0.5138983423697507,0.125,14,0.14285714285714285,1,2,7,2,59,5,0.14285714285714285,0.0,1
mikegrigsby,jayreitmeyer,1.2352458628142324,0.2857142857142857,14,0.39285714285714285,2,2,7,2,59,15,0.14285714285714285,0.0,1
mikegrigsby,barrytycholiz,0.4170323914242463,0.1,28,0.09090909090909091,1,2,7,4,59,66,0.14285714285714285,0.16666666666666666,1
jimschwieger,wescolwell,0.0,0.0,9,0.0,0,3,3,3,9,19,0.0,0.6666666666666666,1
jimschwieger,brianredmond,0.4170323914242463,0.16666666666666666,12,0.09090909090909091,1,2,3,4,9,42,0.0,0.3333333333333333,1
sheilatweed,suzanneadams,0.45511961331341866,0.3333333333333333,3,0.1111111111111111,1,2,3,1,35,42,0.0,0.0,1
sheilatweed,elizabethsager,1.365358839940256,0.14285714285714285,39,0.4444444444444444,2,2,3,13,35,78,0.0,0.08974358974358974,1
sheilaglover,alanaronowitz,0.0,0.0,9,0.0,0,3,3,3,20,48,0.0,0.3333333333333333,1
timbelden,jeffdasovich,2.3191244169922545,0.19047619047619047,154,0.7111111111111111,4,2,11,14,61,496,0.21818181818181817,0.10989010989010989,1
timbelden,chrisstokley,0.6213349345596119,0.07692307692307693,33,0.2,1,2,11,3,61,9,0.21818181818181817,0.3333333333333333,1
rodhayslett,joehartsoe,0.0,0.0,4,0.0,0,3,2,2,2,7,0.0,1.0,1
rodhayslett,richardcausey,0.0,0.0,2,0.0,0,4,2,1,2,6,0.0,0.0,1
suzanneadams,sheilatweed,0.45511961331341866,0.3333333333333333,3,0.1111111111111111,1,2,1,3,42,35,0.0,0.0,1
errolmclaughlin,dutchquigley,0.0,0.0,8,0.0,0,3,2,4,19,27,0.0,0.6666666666666666,1
errolmclaughlin,info,0.0,0.0,2,0.0,0,6,2,1,19,3,0.0,0.0,1
errolmclaughlin,johnarnold,0.0,0.0,16,0.0,0,3,2,8,19,122,0.0,0.17857142857142858,1
errolmclaughlin,johngriffith,0.0,0.0,10,0.0,0,4,2,5,19,46,0.0,0.4,1
johnlavorato,scottneal,0.0,0.0,33,0.0,0,3,11,3,42,19,0.14545454545454545,0.0,1
johnlavorato,rosaleefleming,0.0,0.0,22,0.0,0,3,11,2,42,20,0.14545454545454545,0.0,1
johnlavorato,davidoxley,2.0421494994897587,0.3076923076923077,66,0.5606893106893107,4,2,11,6,42,43,0.14545454545454545,0.26666666666666666,1
johnlavorato,chrisabel,0.48089834696298783,0.09090909090909091,11,0.125,1,2,11,1,42,4,0.14545454545454545,0.0,1
johnlavorato,rickbuy,0.0,0.0,66,0.0,0,3,11,6,42,29,0.14545454545454545,0.13333333333333333,1
juliamurray,tanajones,0.40242960438184466,0.0625,16,0.08333333333333333,1,2,1,16,2,216,0.0,0.13333333333333333,1
juliamurray,geraldnemec,0.0,0.0,5,0.0,0,3,1,5,2,88,0.0,0.1,1
kevinhyatt,lorrainelindberg,2.577928317818326,0.5714285714285714,28,0.8428571428571429,4,2,7,4,17,5,0.42857142857142855,0.5,1
info,errolmclaughlin,0.0,0.0,2,0.0,0,6,1,2,3,19,0.0,0.0,1
info,sarashackleton,0.0,0.0,12,0.0,0,6,1,12,3,209,0.0,0.24242424242424243,1
info,geraldnemec,0.0,0.0,5,0.0,0,4,1,5,3,88,0.0,0.1,1
richardcausey,wescolwell,0.40242960438184466,0.3333333333333333,3,0.08333333333333333,1,2,1,3,6,19,0.0,0.6666666666666666,1
richardcausey,rodhayslett,0.0,0.0,2,0.0,0,4,1,2,6,2,0.0,0.0,1
psellers,nancysellers,0.3789231816899512,0.3333333333333333,4,0.07142857142857142,1,2,2,2,12,42,1.0,1.0,1
michellecash,davidoxley,0.0,0.0,18,0.0,0,3,3,6,7,43,0.0,0.26666666666666666,1
michellecash,amyfitzpatrick,0.0,0.0,6,0.0,0,3,3,2,7,4,0.0,1.0,1
sallybeck,davidport,1.4683498531780845,0.13333333333333333,60,0.5,2,2,12,5,107,19,0.06060606060606061,0.1,1
edwardsacks,marcusnettelton,0.750545005473521,0.2857142857142857,14,0.13942307692307693,2,2,7,2,67,70,0.23809523809523808,0.0,1
edwardsacks,rickbuy,0.0,0.0,42,0.0,0,4,7,6,67,29,0.23809523809523808,0.13333333333333333,1
cindyolson,jamesderrick,0.0,0.0,6,0.0,0,4,1,6,5,9,0.0,0.06666666666666667,1
scottneal,stephaniesever,0.0,0.0,9,0.0,0,3,3,3,19,40,0.0,0.3333333333333333,1
scottneal,johnlavorato,0.0,0.0,33,0.0,0,3,3,11,19,42,0.0,0.14545454545454545,1
scottneal,kamkeiser,0.9102392266268373,0.2,9,0.3333333333333333,1,2,3,3,19,13,0.0,0.0,1
scottneal,arsystem,0.0,0.0,12,0.0,0,4,3,4,19,29,0.0,0.16666666666666666,1
scottneal,victorlamadrid,0.9102392266268373,0.25,6,0.3333333333333333,1,2,3,2,19,4,0.0,0.0,1
torikuykendall,matthewlenhart,2.437491730221702,0.375,28,0.7678571428571428,3,2,7,4,39,56,0.09523809523809523,0.16666666666666666,1
karendenne,kennethlay,0.0,0.0,5,0.0,0,4,5,1,176,1,0.4,0.0,1
richardshapiro,elizabethlinnell,0.0,0.0,9,0.0,0,4,9,1,224,2,0.3611111111111111,0.0,1
richardshapiro,rosaleefleming,0.3789231816899512,0.1,18,0.07142857142857142,1,2,9,2,224,20,0.3611111111111111,0.0,1
stevenharris,lindydonoho,3.191839246072947,0.5,35,1.0357142857142856,4,2,7,5,29,7,0.23809523809523808,0.4,1
lisamellencamp,sarashackleton,0.45511961331341866,0.058823529411764705,72,0.1111111111111111,1,2,6,12,18,209,0.06666666666666667,0.24242424242424243,1
lisamellencamp,elizabethsager,0.45511961331341866,0.05555555555555555,78,0.1111111111111111,1,2,6,13,18,78,0.06666666666666667,0.08974358974358974,1
jayreitmeyer,mikegrigsby,1.2352458628142324,0.2857142857142857,14,0.39285714285714285,2,2,2,7,15,59,0.0,0.14285714285714285,1
jayreitmeyer,inarangel,1.2352458628142324,0.25,16,0.39285714285714285,2,2,2,8,15,71,0.0,0.21428571428571427,1
tanajones,davidforster,0.48089834696298783,0.058823529411764705,32,0.125,1,2,16,2,216,7,0.13333333333333333,0.0,1
tanajones,juliamurray,0.40242960438184466,0.0625,16,0.08333333333333333,1,2,16,1,216,2,0.13333333333333333,0.0,1
tanajones,russelldiamond,0.0,0.0,16,0.0,0,3,16,1,216,12,0.13333333333333333,0.0,1
tanajones,susanbailey,1.992782494624626,0.23529411764705882,80,0.5373015873015873,4,2,16,5,216,36,0.13333333333333333,0.4,1
tanajones,tanyarohauer,1.0237645389414565,0.09523809523809523,112,0.2833333333333333,2,2,16,7,216,55,0.13333333333333333,0.14285714285714285,1
tanajones,peterkeohane,1.6450994735010684,0.15,112,0.48333333333333334,3,2,16,7,216,31,0.13333333333333333,0.09523809523809523,1
tanajones,elizabethsager,3.033047931131745,0.16,208,0.9539682539682539,4,2,16,13,216,78,0.13333333333333333,0.08974358974358974,1
kamkeiser,scottneal,0.9102392266268373,0.2,9,0.3333333333333333,1,2,3,3,13,19,0.0,0.0,1
kamkeiser,chrisabel,0.0,0.0,3,0.0,0,5,3,1,13,4,0.0,0.0,1
elizabethlinnell,richardshapiro,0.0,0.0,9,0.0,0,4,1,9,2,224,0.0,0.3611111111111111,1
russelldiamond,tanajones,0.0,0.0,16,0.0,0,3,1,16,12,216,0.0,0.13333333333333333,1
russelldiamond,marieheard,0.0,0.0,2,0.0,0,4,1,2,12,8,0.0,1.0,1
russelldiamond,stephaniepanus,0.0,0.0,6,0.0,0,3,1,6,12,84,0.0,0.6666666666666666,1
russelldiamond,susanbailey,0.0,0.0,5,0.0,0,3,1,5,12,36,0.0,0.4,1
russelldiamond,barrytycholiz,0.0,0.0,4,0.0,0,3,1,4,12,66,0.0,0.16666666666666666,1
russelldiamond,tanyarohauer,0.0,0.0,7,0.0,0,3,1,7,12,55,0.0,0.14285714285714285,1
russelldiamond,johnarnold,0.0,0.0,8,0.0,0,4,1,8,12,122,0.0,0.17857142857142858,1
russelldiamond,geraldnemec,0.7213475204444817,0.2,5,0.25,1,2,1,5,12,88,0.0,0.1,1
marieheard,russelldiamond,0.0,0.0,2,0.0,0,4,2,1,8,12,1.0,0.0,1
marieheard,sarashackleton,0.8157933735356595,0.16666666666666666,24,0.1736111111111111,2,2,2,12,8,209,1.0,0.24242424242424243,1
stephaniepanus,russelldiamond,0.0,0.0,6,0.0,0,3,6,1,84,12,0.6666666666666666,0.0,1
jeffdasovich,timbelden,2.3191244169922545,0.19047619047619047,154,0.7111111111111111,4,2,14,11,496,61,0.10989010989010989,0.21818181818181817,1
jeffdasovich,barrytycholiz,0.0,0.0,56,0.0,0,3,14,4,496,66,0.10989010989010989,0.16666666666666666,1
marycook,tanyarohauer,2.0349707187523487,0.3333333333333333,63,0.5602564102564103,4,2,9,7,76,55,0.2777777777777778,0.14285714285714285,1
debraperlingiere,kaymann,1.2352458628142324,0.2,36,0.39285714285714285,2,2,4,9,38,127,0.0,0.09523809523809523,1
chrisstokley,timbelden,0.6213349345596119,0.07692307692307693,33,0.2,1,2,3,11,9,61,0.3333333333333333,0.21818181818181817,1
inarangel,mikemaggi,1.1022332815225997,0.25,16,0.325,2,2,8,2,71,47,0.21428571428571427,1.0,1
inarangel,jayreitmeyer,1.2352458628142324,0.25,16,0.39285714285714285,2,2,8,2,71,15,0.21428571428571427,0.0,1
inarangel,frankermis,0.5138983423697507,0.125,8,0.14285714285714285,1,2,8,1,71,6,0.21428571428571427,0.0,1
susanbailey,tanajones,1.992782494624626,0.23529411764705882,80,0.5373015873015873,4,2,5,16,36,216,0.4,0.13333333333333333,1
susanbailey,russelldiamond,0.0,0.0,5,0.0,0,3,5,1,36,12,0.4,0.0,1
louisekitchen,andyzipper,0.8194619958060909,0.14285714285714285,39,0.17424242424242425,2,2,13,3,80,10,0.1794871794871795,0.0,1
louisekitchen,chrisabel,0.0,0.0,13,0.0,0,3,13,1,80,4,0.1794871794871795,0.0,1
louisekitchen,robmilnthorp,0.0,0.0,13,0.0,0,3,13,1,80,4,0.1794871794871795,0.0,1
lorrainelindberg,kevinhyatt,2.577928317818326,0.5714285714285714,28,0.8428571428571429,4,2,4,7,5,17,0.5,0.42857142857142855,1
rosaleefleming,johnlavorato,0.0,0.0,22,0.0,0,3,2,11,20,42,0.0,0.14545454545454545,1
rosaleefleming,richardshapiro,0.3789231816899512,0.1,18,0.07142857142857142,1,2,2,9,20,224,0.0,0.3611111111111111,1
nancysellers,psellers,0.3789231816899512,0.3333333333333333,4,0.07142857142857142,1,2,2,2,42,12,1.0,1.0,1
nancysellers,cameron,1.2891624083167885,0.6666666666666666,6,0.40476190476190477,2,2,2,3,42,56,1.0,0.6666666666666666,1
barrytycholiz,mikegrigsby,0.4170323914242463,0.1,28,0.09090909090909091,1,2,4,7,66,59,0.16666666666666666,0.14285714285714285,1
barrytycholiz,russelldiamond,0.0,0.0,4,0.0,0,3,4,1,66,12,0.16666666666666666,0.0,1
barrytycholiz,jeffdasovich,0.0,0.0,56,0.0,0,3,4,14,66,496,0.16666666666666666,0.10989010989010989,1
sarashackleton,christianyoder,0.0,0.0,60,0.0,0,3,12,5,209,34,0.24242424242424243,0.1,1
sarashackleton,info,0.0,0.0,12,0.0,0,6,12,1,209,3,0.24242424242424243,0.0,1
sarashackleton,lisamellencamp,0.45511961331341866,0.058823529411764705,72,0.1111111111111111,1,2,12,6,209,18,0.24242424242424243,0.06666666666666667,1
sarashackleton,marieheard,0.8157933735356595,0.16666666666666666,24,0.1736111111111111,2,2,12,2,209,8,0.24242424242424243,1.0,1
davidoxley,johnlavorato,2.0421494994897587,0.3076923076923077,66,0.5606893106893107,4,2,6,11,43,42,0.26666666666666666,0.14545454545454545,1
davidoxley,michellecash,0.0,0.0,18,0.0,0,3,6,3,43,7,0.26666666666666666,0.0,1
arsystem,andyzipper,0.40242960438184466,0.16666666666666666,12,0.08333333333333333,1,2,4,3,29,10,0.16666666666666666,0.0,1
arsystem,scottneal,0.0,0.0,12,0.0,0,4,4,3,29,19,0.16666666666666666,0.0,1
arsystem,elizabethsager,0.0,0.0,52,0.0,0,3,4,13,29,78,0.16666666666666666,0.08974358974358974,1
arsystem,geraldnemec,0.0,0.0,20,0.0,0,3,4,5,29,88,0.16666666666666666,0.1,1
frankermis,inarangel,0.5138983423697507,0.125,8,0.14285714285714285,1,2,1,8,6,71,0.0,0.21428571428571427,1
frankermis,matthewlenhart,0.5138983423697507,0.25,4,0.14285714285714285,1,2,1,4,6,56,0.0,0.16666666666666666,1
tanyarohauer,tanajones,1.0237645389414565,0.09523809523809523,112,0.2833333333333333,2,2,7,16,55,216,0.14285714285714285,0.13333333333333333,1
tanyarohauer,russelldiamond,0.0,0.0,7,0.0,0,3,7,1,55,12,0.14285714285714285,0.0,1
tanyarohauer,marycook,2.0349707187523487,0.3333333333333333,63,0.5602564102564103,4,2,7,9,55,76,0.14285714285714285,0.2777777777777778,1
alanaronowitz,sheilaglover,0.0,0.0,9,0.0,0,3,3,3,48,20,0.3333333333333333,0.0,1
alanaronowitz,elizabethsager,0.0,0.0,39,0.0,0,3,3,13,48,78,0.3333333333333333,0.08974358974358974,1
matthewlenhart,torikuykendall,2.437491730221702,0.375,28,0.7678571428571428,3,2,4,7,56,39,0.16666666666666666,0.09523809523809523,1
matthewlenhart,frankermis,0.5138983423697507,0.25,4,0.14285714285714285,1,2,4,1,56,6,0.16666666666666666,0.0,1
johnarnold,errolmclaughlin,0.0,0.0,16,0.0,0,3,8,2,122,19,0.17857142857142858,0.0,1
johnarnold,russelldiamond,0.0,0.0,8,0.0,0,4,8,1,122,12,0.17857142857142858,0.0,1
victorlamadrid,stephaniesever,0.0,0.0,6,0.0,0,3,2,3,4,40,0.0,0.3333333333333333,1
victorlamadrid,scottneal,0.9102392266268373,0.25,6,0.3333333333333333,1,2,2,3,4,19,0.0,0.0,1
peterkeohane,tanajones,1.6450994735010684,0.15,112,0.48333333333333334,3,2,7,16,31,216,0.09523809523809523,0.13333333333333333,1
gregwhalley,wescolwell,0.9479818718025272,0.25,21,0.24358974358974358,2,2,7,3,17,19,0.38095238095238093,0.6666666666666666,1
gregwhalley,rickbuy,1.179445561110859,0.18181818181818182,42,0.3666666666666667,2,2,7,6,17,29,0.38095238095238093,0.13333333333333333,1
cameron,nancysellers,1.2891624083167885,0.6666666666666666,6,0.40476190476190477,2,2,3,2,56,42,0.6666666666666666,1.0,1
elizabethsager,sheilatweed,1.365358839940256,0.14285714285714285,39,0.4444444444444444,2,2,13,3,78,35,0.08974358974358974,0.0,1
elizabethsager,lisamellencamp,0.45511961331341866,0.05555555555555555,78,0.1111111111111111,1,2,13,6,78,18,0.08974358974358974,0.06666666666666667,1
elizabethsager,tanajones,3.033047931131745,0.16,208,0.9539682539682539,4,2,13,16,78,216,0.08974358974358974,0.13333333333333333,1
elizabethsager,arsystem,0.0,0.0,52,0.0,0,3,13,4,78,29,0.08974358974358974,0.16666666666666666,1
elizabethsager,alanaronowitz,0.0,0.0,39,0.0,0,3,13,3,78,48,0.08974358974358974,0.3333333333333333,1
elizabethsager,geraldnemec,1.1352332769293625,0.125,65,0.34285714285714286,2,2,13,5,78,88,0.08974358974358974,0.1,1
kennethlay,karendenne,0.0,0.0,5,0.0,0,4,1,5,1,176,0.0,0.4,1
jamesderrick,cindyolson,0.0,0.0,6,0.0,0,4,6,1,9,5,0.06666666666666667,0.0,1
geraldnemec,travismccullough,0.0,0.0,20,0.0,0,3,5,4,88,12,0.1,0.16666666666666666,1
geraldnemec,brianredmond,0.0,0.0,20,0.0,0,3,5,4,88,42,0.1,0.3333333333333333,1
geraldnemec,juliamurray,0.0,0.0,5,0.0,0,3,5,1,88,2,0.1,0.0,1
geraldnemec,info,0.0,0.0,5,0.0,0,4,5,1,88,3,0.1,0.0,1
geraldnemec,russelldiamond,0.7213475204444817,0.2,5,0.25,1,2,5,1,88,12,0.1,0.0,1
geraldnemec,arsystem,0.0,0.0,20,0.0,0,3,5,4,88,29,0.1,0.16666666666666666,1
geraldnemec,elizabethsager,1.1352332769293625,0.125,65,0.34285714285714286,2,2,5,13,88,78,0.1,0.08974358974358974,1
johngriffith,stephaniesever,0.0,0.0,15,0.0,0,3,5,3,46,40,0.4,0.3333333333333333,1
johngriffith,errolmclaughlin,0.0,0.0,10,0.0,0,4,5,2,46,19,0.4,0.0,1
chrisabel,johnlavorato,0.48089834696298783,0.09090909090909091,11,0.125,1,2,1,11,4,42,0.0,0.14545454545454545,1
chrisabel,kamkeiser,0.0,0.0,3,0.0,0,5,1,3,4,13,0.0,0.0,1
chrisabel,louisekitchen,0.0,0.0,13,0.0,0,3,1,13,4,80,0.0,0.1794871794871795,1
chrisabel,rickbuy,0.0,0.0,6,0.0,0,5,1,6,4,29,0.0,0.13333333333333333,1
davidport,sallybeck,1.4683498531780845,0.13333333333333333,60,0.5,2,2,5,12,19,107,0.1,0.06060606060606061,1
robmilnthorp,louisekitchen,0.0,0.0,13,0.0,0,3,1,13,4,80,0.0,0.1794871794871795,1
rickbuy,johnlavorato,0.0,0.0,66,0.0,0,3,6,11,29,42,0.13333333333333333,0.14545454545454545,1
rickbuy,edwardsacks,0.0,0.0,42,0.0,0,4,6,7,29,67,0.13333333333333333,0.23809523809523808,1
rickbuy,gregwhalley,1.179445561110859,0.18181818181818182,42,0.3666666666666667,2,2,6,7,29,17,0.13333333333333333,0.38095238095238093,1
rickbuy,chrisabel,0.0,0.0,6,0.0,0,5,6,1,29,4,0.13333333333333333,0.0,1
amyfitzpatrick,michellecash,0.0,0.0,6,0.0,0,3,2,3,4,7,1.0,0.0,1
jayreitmeyer,wescolwell,0.0,0.0,6,0.0,0,4,2,3,15,19,0.0,0.6666666666666666,0
davidoxley,robertfrank,0.0,0.0,18,0.0,0,3,6,3,43,11,0.26666666666666666,0.3333333333333333,0
paulkaufman,sarashackleton,0.0,0.0,36,0.0,0,4,3,12,100,209,1.0,0.24242424242424243,0
karendenne,richardcausey,0.0,0.0,5,0.0,0,4,5,1,176,6,0.4,0.0,0
vkamins,nancysellers,0.0,0.0,2,0.0,0,-1,1,2,50,42,0.0,1.0,0
cindyolson,robertfrank,0.0,0.0,3,0.0,0,4,1,3,5,11,0.0,0.3333333333333333,0
barrytycholiz,lornabrennan,0.0,0.0,8,0.0,0,5,4,2,66,2,0.16666666666666666,0.0,0
gregwhalley,jimschwieger,0.4170323914242463,0.1111111111111111,21,0.09090909090909091,1,2,7,3,17,9,0.38095238095238093,0.0,0
michellelokay,vkamins,0.0,0.0,7,0.0,0,-1,7,1,19,50,0.42857142857142855,0.0,0
stephaniepanus,scottneal,0.0,0.0,18,0.0,0,4,6,3,84,19,0.6666666666666666,0.0,0
johnlavorato,paulkaufman,0.45511961331341866,0.07692307692307693,33,0.1111111111111111,1,2,11,3,42,100,0.14545454545454545,1.0,0
chrisgermany,geraldnemec,0.0,0.0,15,0.0,0,6,3,5,18,88,0.0,0.1,0
nancysellers,sheilaglover,0.0,0.0,6,0.0,0,5,2,3,42,20,1.0,0.0,0
andyzipper,lindydonoho,0.0,0.0,15,0.0,0,6,3,5,10,7,0.0,0.4,0
robertbadeer,jamesderrick,0.0,0.0,12,0.0,0,4,2,6,12,9,0.0,0.06666666666666667,0
michellecash,frankermis,0.0,0.0,3,0.0,0,5,3,1,7,6,0.0,0.0,0
andyzipper,tklohman,0.0,0.0,12,0.0,0,5,3,4,10,4,0.0,0.6666666666666666,0
chrisstokley,karendenne,0.0,0.0,15,0.0,0,3,3,5,9,176,0.3333333333333333,0.4,0
peterkeohane,christianyoder,0.3898712452512801,0.09090909090909091,35,0.07692307692307693,1,2,7,5,31,34,0.09523809523809523,0.1,0
lindydonoho,cameron,0.0,0.0,15,0.0,0,4,5,3,7,56,0.4,0.6666666666666666,0
dutchquigley,louisekitchen,0.0,0.0,52,0.0,0,3,4,13,27,80,0.6666666666666666,0.1794871794871795,0
davidbaumbach,markkoenig,0.0,0.0,2,0.0,0,5,2,1,8,5,0.0,0.0,0
lesliereeves,rickbuy,0.40242960438184466,0.16666666666666666,6,0.08333333333333333,1,2,1,6,16,29,0.0,0.13333333333333333,0
stuartzisman,cheryljohnson,0.0,0.0,8,0.0,0,4,4,2,9,59,0.16666666666666666,1.0,0
chrisgermany,drewfossum,0.0,0.0,21,0.0,0,7,3,7,18,29,0.0,0.3333333333333333,0
cheryljohnson,dutchquigley,0.36067376022224085,0.2,8,0.0625,1,2,2,4,59,27,1.0,0.6666666666666666,0
michellecash,ericbass,0.0,0.0,6,0.0,0,5,3,2,7,31,0.0,0.0,0
peterkeohane,markkoenig,0.0,0.0,7,0.0,0,4,7,1,31,5,0.09523809523809523,0.0,0
vkamins,karendenne,0.0,0.0,5,0.0,0,-1,1,5,50,176,0.0,0.4,0
juliamurray,torikuykendall,0.0,0.0,7,0.0,0,3,1,7,2,39,0.0,0.09523809523809523,0
nancysellers,johnarnold,0.0,0.0,16,0.0,0,4,2,8,42,122,1.0,0.17857142857142858,0
juliamurray,laureladams,0.40242960438184466,0.2,5,0.08333333333333333,1,2,1,5,2,107,0.0,0.5,0
travismccullough,inarangel,0.0,0.0,32,0.0,0,3,4,8,12,71,0.16666666666666666,0.21428571428571427,0
kevinhyatt,tanyarohauer,0.0,0.0,49,0.0,0,4,7,7,17,55,0.42857142857142855,0.14285714285714285,0
juliearmstrong,rosaleefleming,0.0,0.0,4,0.0,0,4,2,2,3,20,1.0,0.0,0
frankermis,wescolwell,0.0,0.0,3,0.0,0,3,1,3,6,19,0.0,0.6666666666666666,0
rodhayslett,laureladams,0.0,0.0,10,0.0,0,4,2,5,2,107,0.0,0.5,0
barrytycholiz,davidport,0.0,0.0,20,0.0,0,3,4,5,66,19,0.16666666666666666,0.1,0
alanaronowitz,shirleycrenshaw,0.0,0.0,3,0.0,0,5,3,1,48,8,0.3333333333333333,0.0,0
janetdietrich,russelldiamond,0.0,0.0,2,0.0,0,4,2,1,2,12,0.0,0.0,0
tklohman,jimschwieger,0.0,0.0,12,0.0,0,5,4,3,4,9,0.6666666666666666,0.0,0
suzanneadams,jayreitmeyer,0.0,0.0,2,0.0,0,6,1,2,42,15,0.0,0.0,0
amyfitzpatrick,mikemaggi,0.0,0.0,4,0.0,0,6,2,2,4,47,1.0,1.0,0
cindyolson,michellelokay,0.0,0.0,7,0.0,0,5,1,7,5,19,0.0,0.42857142857142855,0
sheilatweed,inarangel,0.0,0.0,24,0.0,0,5,3,8,35,71,0.0,0.21428571428571427,0
pattisullivan,michellecash,0.0,0.0,6,0.0,0,6,2,3,5,7,0.0,0.0,0
psellers,stewartrosman,0.0,0.0,6,0.0,0,4,2,3,12,14,1.0,0.3333333333333333,0
suzanneadams,brenthendry,0.0,0.0,5,0.0,0,4,1,5,42,43,0.0,0.7,0
shonawilson,richardshapiro,0.0,0.0,27,0.0,0,3,3,9,7,224,0.6666666666666666,0.3611111111111111,0
elizabethsager,davidbaumbach,0.0,0.0,26,0.0,0,4,13,2,78,8,0.08974358974358974,0.0,0
audreyrobertson,brittdavis,0.0,0.0,8,0.0,0,7,4,2,5,9,0.5,0.0,0
johngriffith,amyfitzpatrick,0.0,0.0,10,0.0,0,6,5,2,46,4,0.4,1.0,0
chrisstokley,marycook,0.0,0.0,27,0.0,0,3,3,9,9,76,0.3333333333333333,0.2777777777777778,0
jimschwieger,cameron,0.0,0.0,9,0.0,0,4,3,3,9,56,0.0,0.6666666666666666,0
louisekitchen,jimschwieger,0.4170323914242463,0.06666666666666667,39,0.09090909090909091,1,2,13,3,80,9,0.1794871794871795,0.0,0
